player,year_min,year_max,pos,height,weight,birth_date,colleges,season,age,team_id,lg_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
Corey Williams,1993,1994,,6-2,190,"April 24, 1970",Oklahoma State,Career,,,NBA,39,0,7.4,0.9,2.5,.367,0.0,0.1,.250,0.9,2.4,.372,.372,0.5,0.6,.826,0.5,0.4,0.9,0.7,0.2,0.1,0.3,0.8,2.4
Deron Williams,2006,2017,,6-3,200,"June 26, 1984",Illinois,Career,,,NBA,845,771,34.2,5.8,13.0,.445,1.4,3.9,.357,4.4,9.1,.482,.498,3.4,4.1,.822,0.4,2.7,3.1,8.1,1.0,0.2,2.8,2.5,16.3
Derrick Williams,2012,2018,,6-8,240,"May 25, 1991",Arizona,Career,,,NBA,428,112,20.7,3.1,7.2,.434,0.6,2.0,.300,2.5,5.2,.484,.475,2.1,3.0,.710,0.8,3.1,4.0,0.7,0.5,0.3,0.9,1.2,8.9
Duck Williams,1980,1980,,6-2,180,"August 2, 1956",Notre Dame,Career,,,NBA,77,,23.3,3.0,6.7,.447,0.0,0.2,.000,3.0,6.6,.458,.447,0.5,0.8,.700,0.3,1.1,1.4,2.4,1.3,0.1,1.4,2.2,6.6
Earl Williams,1975,1979,,6-7,230,"March 24, 1951",Winston-Salem State,Career,,,NBA,146,,12.9,2.0,4.6,.432,,,,,,,,0.6,1.2,.475,2.1,3.5,5.6,0.9,0.4,0.4,1.0,1.8,4.5
Elliot Williams,2012,2016,,6-5,190,"June 20, 1989","Duke, Memphis",Career,,,NBA,109,2,13.5,1.8,4.2,.421,0.5,1.6,.310,1.3,2.6,.489,.480,0.9,1.3,.669,0.3,1.1,1.5,0.9,0.4,0.1,0.7,1.4,4.9
Eric Williams,1996,2007,,6-8,220,"July 17, 1972",Providence,Career,,,NBA,658,308,23.9,2.8,6.8,.415,0.3,1.0,.318,2.5,5.8,.433,.440,2.6,3.5,.736,1.1,2.2,3.3,1.4,0.8,0.2,1.2,2.4,8.6
Fly Williams,1975,1975,,6-5,200,"February 18, 1953",Austin Peay State University,Career,,,ABA,71,,17.5,4.2,9.1,.462,0.0,0.2,.143,4.2,8.9,.469,.463,1.0,1.4,.683,1.0,1.5,2.5,2.0,0.9,0.1,2.5,2.2,9.4
Frank Williams,2003,2005,,6-3,212,"February 25, 1980",Illinois,Career,,,NBA,86,3,11.1,1.1,3.0,.352,0.3,0.9,.300,0.8,2.1,.376,.398,0.5,0.6,.833,0.2,0.7,0.9,1.9,0.4,0.1,1.0,1.0,2.9
Freeman Williams,1979,1986,,6-4,190,"May 15, 1956",Portland State,Career,,,NBA,323,13,20.5,6.1,13.0,.467,0.5,1.5,.331,5.7,11.8,.480,.482,2.1,2.6,.824,0.8,0.8,1.6,1.6,0.8,0.1,1.8,1.7,14.7
Gene Williams,1970,1970,,6-7,235,"April 1, 1947",Kansas State,Career,,,ABA,1,,8.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,,,2.0,2.0,0.0
Grant Williams,2020,2021,,6-6,236,"November 30, 1998",Tennessee,Career,,,NBA,132,14,16.5,1.5,3.5,.426,0.5,1.7,.320,0.9,1.8,.528,.504,0.5,0.8,.657,0.8,1.9,2.7,1.0,0.5,0.5,0.8,2.5,4.0
Gus Williams,1976,1987,,6-2,175,"October 10, 1953",USC,Career,,,NBA,825,385,31.1,7.0,15.2,.461,0.2,0.9,.238,6.9,14.7,.469,.465,2.9,3.8,.756,1.0,1.7,2.7,5.6,2.0,0.4,2.5,2.0,17.1
Guy Williams,1985,1986,,6-9,200,"July 1, 1960","San Francisco, Washington State",Career,,,NBA,26,0,5.5,1.2,2.6,.456,0.0,0.2,.250,1.2,2.5,.469,.463,0.2,0.4,.455,0.6,0.7,1.3,0.3,0.2,0.2,0.3,0.9,2.6
Hank Williams,1975,1975,,6-5,210,"April 28, 1952",Jacksonville University,Career,,,ABA,39,,11.6,1.8,4.2,.436,0.1,0.6,.136,1.7,3.6,.482,.445,0.5,0.6,.783,0.8,1.5,2.3,0.6,0.4,0.1,0.8,1.9,4.2
Herb Williams,1982,1999,,6-10,242,"February 16, 1958",Ohio State,Career,,,NBA,1102,607,25.8,4.6,9.8,.467,0.0,0.1,.095,4.6,9.7,.470,.468,1.7,2.4,.696,1.5,4.4,5.9,1.7,0.5,1.5,1.8,2.6,10.8
Hot Rod Williams,1987,1999,,6-11,215,"August 9, 1962",Tulane,Career,,,NBA,887,518,29.7,4.2,8.7,.480,0.0,0.0,.105,4.2,8.6,.481,.480,2.7,3.7,.726,2.3,4.4,6.8,1.8,0.8,1.6,1.4,2.5,11.0
Jason Williams,1999,2011,,6-1,190,"November 18, 1975","Marshall, Florida",Career,,,NBA,788,667,29.4,3.9,9.8,.398,1.6,4.8,.327,2.3,5.0,.467,.479,1.1,1.4,.813,0.2,2.1,2.3,5.9,1.2,0.1,2.1,1.4,10.5
Jawad Williams,2009,2011,,6-9,218,"February 19, 1983",UNC,Career,,,NBA,90,7,12.8,1.4,3.8,.369,0.5,1.6,.313,0.9,2.2,.410,.435,0.5,0.6,.719,0.3,1.2,1.5,0.6,0.2,0.1,0.4,1.2,3.8
Jay Williams,2003,2003,,6-2,195,"September 10, 1981",Duke,Career,,,NBA,75,54,26.1,3.6,9.1,.399,0.9,2.7,.322,2.8,6.4,.431,.446,1.4,2.1,.640,0.4,2.2,2.6,4.7,1.1,0.2,2.3,2.4,9.5
Jayson Williams,1991,1999,,6-9,240,"February 22, 1968",St. John's,Career,,,NBA,475,158,20.6,2.9,6.5,.440,0.0,0.1,.125,2.9,6.5,.442,.440,1.6,2.6,.606,3.3,4.2,7.5,0.6,0.4,0.6,1.1,2.7,7.3
Jerome Williams,1997,2005,,6-9,206,"May 10, 1973",Georgetown,Career,,,NBA,587,159,21.7,2.4,4.8,.502,0.0,0.0,.038,2.4,4.8,.506,.502,1.7,2.7,.645,2.5,3.9,6.4,0.8,1.1,0.2,1.0,2.1,6.6
John Williams,1987,1995,,6-8,235,"October 26, 1966",LSU,Career,,,NBA,435,87,25.2,4.1,9.0,.451,0.1,0.7,.225,3.9,8.3,.469,.459,1.8,2.6,.704,1.5,3.6,5.1,2.9,1.3,0.4,1.6,2.3,10.1
Johnathan Williams,2019,2020,,6-9,228,"May 22, 1995","Missouri, Gonzaga",Career,,,NBA,39,6,14.2,2.2,3.7,.583,0.0,0.1,.000,2.2,3.6,.600,.583,0.9,1.6,.557,1.8,2.3,4.2,0.5,0.2,0.4,0.5,2.0,5.2
Jordan Williams,2012,2012,,6-10,260,"October 11, 1990",Maryland,Career,,,NBA,43,5,14.8,1.8,3.5,.507,0.0,0.0,,1.8,3.5,.507,.507,1.0,1.5,.652,1.5,2.1,3.6,0.3,0.5,0.3,0.5,1.4,4.6
Justin Williams,2007,2008,,6-10,225,"May 12, 1984",Wyoming,Career,,,NBA,49,1,9.3,1.4,2.4,.573,0.0,0.0,.000,1.4,2.4,.578,.573,0.6,1.8,.348,1.4,1.9,3.3,0.0,0.2,0.4,0.4,1.4,3.4
Kenny Williams,1991,1994,,6-9,205,"June 9, 1969",Barton County Community College,Career,,,NBA,260,7,11.2,2.1,4.1,.511,0.0,0.1,.000,2.1,4.1,.518,.511,0.6,0.9,.680,1.2,1.5,2.7,0.6,0.3,0.6,0.5,1.4,4.8
Kenrich Williams,2019,2021,,6-6,210,"December 2, 1994",TCU,Career,,,NBA,151,60,22.1,2.5,5.5,.450,0.9,2.5,.349,1.6,3.1,.531,.527,0.4,0.7,.537,1.3,3.2,4.5,1.9,0.8,0.4,0.9,2.2,6.2
Kevin Williams,1984,1989,,6-2,175,"September 11, 1961","TCU, St. John's",Career,,,NBA,260,13,11.3,1.9,4.4,.435,0.0,0.1,.077,1.9,4.3,.443,.436,1.1,1.3,.805,0.6,0.8,1.4,1.2,0.6,0.1,1.0,2.2,4.9
Lorenzo Williams,1993,2000,,6-9,200,"July 15, 1969",Stetson University,Career,,,NBA,253,166,21.9,1.3,2.8,.469,0.0,0.0,.000,1.3,2.8,.470,.469,0.3,0.8,.377,2.7,3.6,6.3,1.0,0.5,1.4,0.9,2.9,3.0
Lou Williams,2006,2021,,6-1,175,"October 27, 1986",,Career,,,NBA,1067,122,24.7,4.6,11.0,.420,1.3,3.8,.351,3.3,7.2,.456,.480,3.7,4.4,.841,0.4,1.9,2.2,3.5,0.9,0.2,1.7,1.3,14.3
Marcus Williams,2007,2010,,6-3,205,"December 3, 1985",UConn,Career,,,NBA,203,10,15.2,2.1,5.5,.386,0.6,1.9,.321,1.5,3.5,.421,.443,0.7,1.0,.767,0.3,1.5,1.8,2.8,0.4,0.0,1.5,1.0,5.6
Marcus Williams,2008,2009,,6-7,205,"November 18, 1986",Arizona,Career,,,NBA,13,0,3.0,0.5,1.7,.318,0.0,0.0,,0.5,1.7,.318,.318,0.0,0.0,,0.3,0.6,0.9,0.2,0.1,0.1,0.0,0.3,1.1
Marvin Williams,2006,2020,,6-8,237,"June 19, 1986",UNC,Career,,,NBA,1072,828,28.1,3.7,8.3,.443,1.0,2.7,.361,2.7,5.6,.482,.502,1.9,2.4,.808,1.2,4.0,5.2,1.3,0.8,0.5,1.0,2.0,10.2
Matt Williams,2018,2018,,6-5,210,"October 14, 1993",Central Florida,Career,,,NBA,3,0,3.7,0.7,2.0,.333,0.3,1.7,.200,0.3,0.3,1.000,.417,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,1.7
Micheal Williams,1989,1999,,6-2,175,"July 23, 1966",Baylor,Career,,,NBA,413,264,25.2,3.6,7.7,.464,0.1,0.5,.227,3.4,7.2,.481,.471,3.7,4.3,.868,0.7,1.8,2.5,5.8,1.7,0.2,2.3,2.6,11.0
Mike Williams,1990,1990,,6-8,255,"August 14, 1963","Cincinnati, Bradley",Career,,,NBA,21,0,4.9,0.3,0.9,.333,0.0,0.0,.000,0.3,0.8,.353,.333,0.1,0.3,.500,0.2,0.9,1.1,0.1,0.1,0.3,0.1,1.4,0.7
Milt Williams,1971,1975,,6-2,182,"November 22, 1945",Lincoln University of Missouri,Career,,,TOT,72,,10.3,1.3,3.1,.437,0.0,0.0,,1.3,3.1,.437,.437,0.9,1.3,.674,0.4,0.6,0.9,1.9,0.6,0.0,2.5,1.6,3.6
Mo Williams,2004,2016,,6-1,198,"December 19, 1982",Alabama,Career,,,NBA,818,525,29.2,5.0,11.4,.434,1.3,3.5,.378,3.6,7.9,.460,.493,1.9,2.2,.871,0.5,2.3,2.8,4.9,0.9,0.1,2.3,2.5,13.2
Monty Williams,1995,2003,,6-8,225,"October 8, 1971",Notre Dame,Career,,,NBA,456,109,16.7,2.5,5.2,.481,0.0,0.1,.111,2.5,5.1,.487,.482,1.3,2.0,.665,1.1,1.7,2.8,1.2,0.6,0.3,1.2,2.0,6.3
Nate Williams,1972,1979,,6-5,215,"May 2, 1950",Utah State University,Career,,,NBA,642,,23.2,5.1,11.1,.458,,,,,,,,1.8,2.2,.805,1.2,2.4,3.8,1.5,1.1,0.3,1.1,3.0,12.0
Patrick Williams,2021,2021,,6-7,215,"August 26, 2001",Florida State,Career,,,NBA,71,71,27.9,3.6,7.4,.483,0.8,1.9,.391,2.8,5.5,.515,.534,1.3,1.8,.728,0.9,3.7,4.6,1.4,0.9,0.6,1.4,1.8,9.2
Pete Williams,1986,1987,,6-7,190,"March 10, 1965",Arizona,Career,,,NBA,58,11,10.1,1.2,1.9,.602,0.0,0.0,,1.2,1.9,.602,.602,0.3,0.7,.425,0.8,1.7,2.5,0.3,0.3,0.4,0.3,1.2,2.6
Ray Williams,1978,1987,,6-3,188,"October 14, 1954",Minnesota,Career,,,NBA,655,240,28.2,6.0,13.4,.451,0.2,0.8,.237,5.9,12.8,.460,.456,3.3,4.1,.802,1.2,2.4,3.6,5.8,1.8,0.3,3.2,3.3,15.5
Reggie Williams,1988,1997,,6-7,190,"March 5, 1964",Georgetown,Career,,,NBA,599,396,26.7,5.0,11.4,.437,0.6,2.1,.298,4.4,9.3,.468,.464,1.9,2.5,.784,1.3,2.7,4.0,2.5,1.3,0.7,1.8,3.2,12.5
Reggie Williams,2010,2017,,6-6,205,"September 14, 1986",Virginia Military Institute,Career,,,NBA,206,32,18.1,2.9,6.4,.456,1.0,2.6,.365,1.9,3.7,.521,.532,1.0,1.3,.750,0.5,1.9,2.4,1.5,0.4,0.1,0.7,1.2,7.8
Rickey Williams,1983,1983,,6-1,175,"March 12, 1957","New Mexico, Cal State Long Beach",Career,,,NBA,44,0,7.9,1.3,3.1,.415,0.0,0.1,.000,1.3,3.0,.424,.415,0.8,1.2,.660,0.3,0.5,0.9,0.8,0.5,0.1,0.9,1.0,3.3
Rob Williams,1983,1984,,6-2,175,"May 5, 1961",Houston,Career,,,NBA,153,99,22.0,3.3,7.4,.439,0.1,0.4,.274,3.2,7.0,.448,.446,2.0,2.5,.789,0.6,1.6,2.2,5.4,1.1,0.1,2.3,3.2,8.6
Robert Williams,2019,2021,,6-8,237,"October 17, 1997",Texas A&M,Career,,,NBA,113,16,14.7,2.5,3.5,.720,0.0,0.0,.000,2.5,3.5,.724,.720,0.7,1.1,.623,1.8,3.2,5.0,1.1,0.7,1.5,0.7,1.7,5.7
Ron Williams,1969,1976,,6-3,188,"September 24, 1944",West Virginia,Career,,,NBA,516,,22.2,3.6,8.2,.441,,,,,,,,2.1,2.5,.833,0.2,0.8,1.9,3.5,0.6,0.0,,2.5,9.3
Sam Williams,1969,1970,,6-3,180,"January 22, 1945",Iowa,Career,,,NBA,66,,10.2,1.3,3.8,.353,,,,,,,,1.2,2.2,.531,,,1.8,1.0,,,,1.7,3.9
Sam Williams,1982,1985,,6-8,210,"March 7, 1959",Arizona State,Career,,,NBA,257,70,17.6,2.6,5.2,.500,0.0,0.0,.000,2.6,5.2,.502,.500,1.1,1.7,.653,1.6,2.9,4.5,0.6,0.8,1.2,1.2,2.7,6.3
Scott Williams,1991,2005,,6-10,230,"March 21, 1968",UNC,Career,,,NBA,746,266,16.4,2.1,4.6,.467,0.0,0.1,.111,2.1,4.5,.472,.468,0.9,1.2,.721,1.7,3.0,4.7,0.6,0.5,0.6,0.7,2.6,5.1
Sean Williams,2008,2012,,6-10,235,"September 13, 1986",Boston College,Career,,,NBA,137,29,14.4,1.7,3.3,.511,0.0,0.0,.000,1.7,3.3,.512,.511,0.9,1.4,.624,1.3,2.1,3.4,0.3,0.3,1.2,0.9,2.4,4.2
Shammond Williams,1999,2007,,6-1,201,"April 5, 1975",UNC,Career,,,NBA,325,28,16.5,2.1,5.2,.401,0.8,2.2,.366,1.3,3.0,.427,.477,0.9,1.1,.798,0.3,1.3,1.6,2.4,0.6,0.0,1.0,1.2,5.8
Shawne Williams,2007,2015,,6-9,225,"February 16, 1986",Memphis,Career,,,NBA,314,58,17.1,2.1,5.1,.403,0.9,2.6,.339,1.2,2.5,.469,.489,0.6,0.8,.755,0.8,2.2,3.0,0.7,0.4,0.5,0.6,2.1,5.6
Shelden Williams,2007,2012,,6-9,250,"October 21, 1983",Duke,Career,,,NBA,361,104,15.5,1.6,3.5,.462,0.0,0.0,.222,1.6,3.5,.464,.463,1.2,1.6,.740,1.5,2.9,4.3,0.5,0.5,0.5,0.8,2.0,4.5
Sly Williams,1980,1986,,6-7,210,"January 26, 1958",Rhode Island,Career,,,NBA,305,54,21.7,4.3,9.1,.478,0.0,0.2,.162,4.3,8.8,.486,.480,2.2,3.2,.692,1.6,2.6,4.2,2.0,1.1,0.2,1.8,2.4,10.9
Terrence Williams,2010,2013,,6-6,220,"June 28, 1987",Louisville,Career,,,NBA,153,9,19.1,2.9,6.9,.412,0.4,1.2,.317,2.5,5.7,.432,.439,1.0,1.5,.659,0.4,3.1,3.6,2.4,0.5,0.1,1.5,1.3,7.1
Travis Williams,1998,1999,,6-6,215,"May 27, 1969",South Carolina State,Career,,,NBA,47,0,9.1,1.3,2.8,.470,0.0,0.0,.000,1.3,2.8,.473,.470,0.6,1.1,.540,1.3,1.1,2.4,0.5,0.4,0.1,0.8,1.4,3.2
Troy Williams,2017,2019,,6-7,218,"December 30, 1994",Indiana,Career,,,NBA,72,17,16.3,2.3,5.2,.449,0.6,2.0,.299,1.7,3.2,.543,.507,0.7,1.1,.649,0.7,2.0,2.7,0.7,0.8,0.3,0.8,1.8,6.0
Walt Williams,1993,2003,,6-8,219,"April 16, 1970",Maryland,Career,,,NBA,708,409,26.6,4.2,9.9,.425,1.4,3.6,.379,2.8,6.3,.451,.494,2.1,2.8,.743,1.1,2.9,3.9,2.3,0.9,0.6,1.9,2.9,11.8
Ward Williams,1949,1949,,6-4,195,"June 26, 1923",Indiana,Career,,,BAA,53,,,1.2,4.8,.237,,,,,,,,1.8,2.3,.750,,,,1.5,,,,3.0,4.1
Willie Williams,1971,1971,,6-7,200,"July 28, 1946",Florida State,Career,,,NBA,25,,4.2,0.4,1.7,.238,,,,,,,,0.1,0.2,.600,,,0.9,0.3,,,,0.6,0.9
Nigel Williams-Goss,2020,2020,,6-2,190,"September 16, 1994","Gonzaga, Washington",Career,,,NBA,10,0,5.0,0.5,1.6,.313,0.2,0.7,.286,0.3,0.9,.333,.375,0.2,0.2,1.000,0.2,0.4,0.6,0.6,0.3,0.1,0.3,0.6,1.4
Corliss Williamson,1996,2007,,6-7,245,"December 4, 1973",Arkansas,Career,,,NBA,822,293,22.8,4.4,8.9,.490,0.0,0.1,.136,4.4,8.9,.492,.490,2.4,3.3,.714,1.5,2.4,3.9,1.2,0.6,0.3,1.6,2.7,11.1
John Williamson,1974,1981,,6-2,185,"November 10, 1951",New Mexico State,Career,,,TOT,516,,30.1,7.2,15.8,.458,0.1,0.4,.234,7.2,15.6,.461,.459,3.0,3.6,.826,0.8,1.7,2.5,2.8,1.1,0.3,2.5,2.9,17.5
Zion Williamson,2020,2021,,6-7,284,"July 6, 2000",Duke,Career,,,NBA,85,85,31.7,9.9,16.4,.604,0.2,0.6,.333,9.7,15.9,.614,.610,5.7,8.3,.683,2.7,4.2,7.0,3.2,0.9,0.6,2.7,2.1,25.7
Vann Williford,1971,1971,,6-6,195,"January 26, 1948",NC State,Career,,,ABA,38,,7.8,1.6,3.7,.440,0.1,0.2,.333,1.6,3.5,.447,.450,0.6,1.0,.568,0.7,1.1,1.8,0.4,,,0.6,0.9,3.9
Kevin Willis,1985,2007,,7-0,220,"September 6, 1962",Michigan State,Career,,,NBA,1424,891,26.9,5.0,10.2,.487,0.0,0.1,.211,5.0,10.1,.491,.488,2.1,3.0,.713,2.9,5.5,8.4,0.9,0.7,0.5,1.8,2.9,12.1
Bill Willoughby,1976,1984,,6-8,205,"May 20, 1957",,Career,,,NBA,488,44,17.7,2.5,5.3,.470,0.0,0.1,.270,2.5,5.3,.473,.472,1.0,1.3,.750,1.4,2.5,3.9,0.8,0.4,0.6,1.0,2.0,6.0
Dedric Willoughby,2000,2000,,6-3,180,"May 27, 1974","New Orleans, Iowa State",Career,,,NBA,25,1,20.3,2.4,7.2,.341,1.2,3.9,.296,1.3,3.2,.395,.422,1.6,2.0,.765,0.4,1.6,2.0,2.6,0.9,0.1,1.5,1.3,7.6
Bob Wilson,1952,1952,,6-4,185,"March 8, 1926",West Virginia State University,Career,,,NBA,63,,20.8,1.3,4.2,.299,,,,,,,,1.2,2.1,.578,,,3.3,1.7,,,,2.7,3.7
Bobby Wilson,1968,1968,,6-8,215,,Kansas,Career,,,ABA,69,,22.6,3.3,8.4,.389,0.0,0.0,.500,3.3,8.4,.389,.390,2.4,3.8,.615,,,6.5,0.8,,,1.8,3.0,8.9
Bobby Wilson,1975,1978,,6-3,175,"January 15, 1951",Wichita State,Career,,,NBA,143,,10.5,2.4,5.7,.426,,,,,,,,0.7,0.9,.773,0.4,0.8,1.2,0.8,0.4,0.0,0.5,1.3,5.5
