Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Isaiah Thomas,34.96666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.524,0.395,0.316,0.579,0.0,4.3,1.8,62.9,2.8,0.0,11.2,34.3,115.0,127.0,4.3,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,7.0,19.0,0.368,1.0,6.0,0.167,10.0,11.0,0.909,0.0,1.0,1.0,13.0,2.0,0.0,3.0,3.0,25.0,-8.0
Jae Crowder,33.71666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.957,0.938,0.625,0.25,3.3,17.8,9.5,14.5,1.5,0.0,18.4,14.4,150.0,128.0,5.3,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,6.0,8.0,0.75,3.0,5.0,0.6,2.0,2.0,1.0,1.0,4.0,5.0,3.0,1.0,0.0,2.0,3.0,17.0,-13.0
Al Horford,33.3,,,,,,,,,,,,,,,,,,,,Starter,0.854,0.833,0.25,0.167,0.0,9.0,3.8,23.0,0.0,2.3,7.2,18.6,157.0,130.0,7.9,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,9.0,12.0,0.75,2.0,3.0,0.667,2.0,2.0,1.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,3.0,22.0,-14.0
Marcus Smart,32.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.44,0.385,0.462,0.308,3.4,18.4,9.8,4.6,6.0,0.0,11.9,23.0,85.0,118.0,-4.1,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,4.0,13.0,0.308,2.0,6.0,0.333,3.0,4.0,0.75,1.0,4.0,5.0,1.0,4.0,0.0,2.0,3.0,13.0,-3.0
Amir Johnson,4.316666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,133.0,-32.0,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.0
Jaylen Brown,24.283333333333335,,,,,,,,,,,,,,,,,,,,Reserve,0.621,0.583,0.333,0.167,0.0,30.9,13.2,6.2,0.0,0.0,23.7,15.5,93.0,129.0,-6.9,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,3.0,6.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,2.0,8.0,-11.0
Kelly Olynyk,21.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.375,0.375,0.5,0.0,5.1,13.6,8.7,0.0,0.0,3.4,11.1,18.3,73.0,129.0,-13.0,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,3.0,8.0,0.375,0.0,4.0,0.0,0.0,0.0,,1.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,6.0,-4.0
Terry Rozier,18.216666666666665,,,,,,,,,,,,,,,,,,,,Reserve,0.291,0.167,0.333,0.333,6.1,0.0,3.5,14.9,8.1,0.0,0.0,16.9,86.0,116.0,0.1,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,1.0,6.0,0.167,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,4.0,-9.0
Jonas Jerebko,17.816666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.8,0.8,0.2,0.0,12.5,33.7,21.6,0.0,0.0,4.2,0.0,12.5,165.0,125.0,2.8,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,4.0,5.0,0.8,0.0,1.0,0.0,0.0,0.0,,2.0,4.0,6.0,0.0,0.0,1.0,0.0,2.0,8.0,-1.0
James Young,12.766666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.512,0.375,0.75,0.5,8.7,11.7,10.0,0.0,0.0,0.0,17.0,20.6,96.0,132.0,-9.2,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,1.0,4.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,5.0,-8.0
Jordan Mickey,6.066666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,18.4,24.7,21.1,0.0,0.0,0.0,50.0,14.7,37.0,130.0,-19.4,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
John Wall,37.71666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.608,0.575,0.1,0.25,0.0,20.7,11.9,26.2,3.9,2.5,15.3,30.8,117.0,104.0,5.4,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,11.0,20.0,0.55,1.0,2.0,0.5,4.0,5.0,0.8,0.0,7.0,7.0,7.0,3.0,1.0,4.0,2.0,27.0,17.0
Bradley Beal,34.53333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.767,0.722,0.278,0.278,0.0,6.5,3.7,22.2,2.8,0.0,19.8,32.4,129.0,111.0,7.2,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,12.0,18.0,0.667,2.0,5.0,0.4,5.0,5.0,1.0,0.0,2.0,2.0,5.0,2.0,0.0,5.0,3.0,31.0,8.0
Markieff Morris,33.9,,,,,,,,,,,,,,,,,,,,Starter,0.556,0.464,0.286,0.5,8.8,29.6,20.8,14.3,0.0,5.6,10.5,25.0,120.0,108.0,2.7,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,6.0,14.0,0.429,1.0,4.0,0.25,6.0,7.0,0.857,2.0,9.0,11.0,4.0,0.0,2.0,2.0,2.0,19.0,4.0
Marcin Gortat,32.61666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.81,0.778,0.0,0.222,13.8,20.5,17.7,0.0,1.5,0.0,16.8,16.2,141.0,111.0,2.6,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,7.0,9.0,0.778,0.0,0.0,,2.0,2.0,1.0,3.0,6.0,9.0,0.0,1.0,0.0,2.0,1.0,16.0,13.0
Otto Porter,31.4,,,,,,,,,,,,,,,,,,,,Starter,0.75,0.75,0.5,0.0,0.0,14.2,8.2,0.0,0.0,0.0,0.0,5.6,154.0,116.0,-1.0,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,2.0,4.0,0.5,2.0,2.0,1.0,0.0,0.0,,0.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0
Kelly Oubre,29.666666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.55,0.55,0.6,0.0,0.0,11.3,6.5,0.0,1.7,3.2,9.1,16.4,103.0,110.0,-2.7,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,4.0,10.0,0.4,3.0,6.0,0.5,0.0,0.0,,0.0,3.0,3.0,0.0,1.0,1.0,1.0,5.0,11.0,10.0
Jason Smith,14.35,,,,,,,,,,,,,,,,,,,,Reserve,0.521,0.5,0.0,1.0,10.5,15.6,13.4,7.5,0.0,0.0,0.0,8.9,137.0,115.0,-4.6,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,1.0,2.0,0.5,0.0,0.0,,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,3.0,2.0
Tomáš Satoranský,13.5,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,0.0,8.3,4.7,8.0,0.0,0.0,0.0,3.3,205.0,117.0,1.2,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0
Trey Burke,10.266666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.6,0.6,0.2,0.0,14.6,10.9,12.5,41.3,0.0,0.0,16.7,25.9,127.0,117.0,4.4,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,3.0,5.0,0.6,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,6.0,-2.0
Daniel Ochefu,1.0333333333333334,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,100.0,0.0,61.9,0.0,0.0,0.0,0.0,42.9,209.0,119.0,39.6,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Sheldon Mac,1.0333333333333334,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,119.0,-3.7,,,,,,,,,,,,,,,,,,,,201701240WAS,2017-01-24 19:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,34.833333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.43,0.361,0.333,0.222,0.0,10.6,5.0,25.8,1.5,0.0,4.8,27.2,95.0,111.0,0.5,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,6.0,18.0,0.333,1.0,6.0,0.167,4.0,4.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,1.0,2.0,17.0,-11.0
Gordon Hayward,34.766666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.398,0.3,0.3,0.3,3.1,17.7,10.0,12.8,0.0,0.0,20.9,18.8,76.0,113.0,-6.2,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,2.0,10.0,0.2,2.0,3.0,0.667,3.0,3.0,1.0,1.0,5.0,6.0,3.0,0.0,0.0,3.0,1.0,9.0,-6.0
Rudy Gobert,24.783333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.539,0.5,0.0,0.625,13.2,29.8,21.0,7.1,0.0,3.9,28.2,26.1,87.0,107.0,-5.5,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,4.0,8.0,0.5,0.0,0.0,,3.0,5.0,0.6,3.0,6.0,9.0,1.0,0.0,1.0,4.0,4.0,11.0,-3.0
Derrick Favors,24.666666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.758,0.727,0.0,0.182,13.3,10.0,11.7,10.0,2.1,3.9,0.0,22.0,157.0,106.0,15.2,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,8.0,11.0,0.727,0.0,0.0,,2.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,0.0,2.0,18.0,-5.0
Joe Ingles,19.883333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.375,0.375,0.75,0.0,0.0,18.6,8.7,7.4,2.6,0.0,0.0,9.2,86.0,106.0,-3.6,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,3.0,-13.0
Boris Diaw,24.1,,,,,,,,,,,,,,,,,,,,Reserve,0.667,0.667,0.417,0.0,0.0,5.1,2.4,28.4,0.0,0.0,0.0,22.7,136.0,115.0,9.9,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,7.0,12.0,0.583,2.0,5.0,0.4,0.0,0.0,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,16.0,-8.0
Alec Burks,22.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.604,0.556,0.111,0.444,0.0,11.0,5.2,0.0,4.5,4.3,8.5,24.0,109.0,100.0,6.5,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,5.0,9.0,0.556,0.0,1.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,13.0,-1.0
Trey Lyles,20.783333333333335,,,,,,,,,,,,,,,,,,,,Reserve,0.564,0.625,0.5,0.75,5.2,23.7,13.9,7.6,0.0,0.0,27.3,16.1,87.0,111.0,-3.3,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,2.0,4.0,0.5,1.0,2.0,0.5,1.0,3.0,0.333,1.0,4.0,5.0,1.0,0.0,0.0,2.0,2.0,6.0,-3.0
Joe Johnson,18.233333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.4,0.0,0.0,27.0,12.7,22.6,2.8,0.0,0.0,12.5,32.0,104.0,-6.8,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,-1.0
Shelvin Mack,12.016666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,20.5,9.6,11.4,0.0,0.0,0.0,11.4,18.0,112.0,-13.8,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-3.0
Raul Neto,3.5666666666666664,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0,116.0,-16.8,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Nikola Jokić,35.2,,,,,,,,,,,,,,,,,,,,Starter,0.669,0.6,0.267,0.333,0.0,34.1,18.1,36.0,2.9,6.5,18.9,27.9,114.0,87.0,12.0,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,9.0,15.0,0.6,0.0,4.0,0.0,5.0,5.0,1.0,0.0,11.0,11.0,6.0,2.0,3.0,4.0,3.0,23.0,3.0
Danilo Gallinari,30.95,,,,,,,,,,,,,,,,,,,,Starter,0.468,0.35,0.1,0.4,0.0,10.6,5.6,10.2,1.6,2.5,14.5,20.6,88.0,99.0,-3.2,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,3.0,10.0,0.3,1.0,1.0,1.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,11.0,7.0
Jameer Nelson,30.583333333333332,,,,,,,,,,,,,,,,,,,,Starter,0.957,0.938,0.5,0.25,0.0,3.6,1.9,42.9,0.0,0.0,0.0,13.4,193.0,107.0,12.7,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,6.0,8.0,0.75,3.0,4.0,0.75,2.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,2.0,17.0,10.0
Kenneth Faried,27.866666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.517,0.5,0.0,0.75,8.8,19.6,14.5,6.1,0.0,0.0,0.0,17.7,115.0,103.0,-1.6,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,4.0,8.0,0.5,0.0,0.0,,3.0,6.0,0.5,2.0,5.0,7.0,1.0,0.0,0.0,0.0,1.0,11.0,3.0
Gary Harris,27.266666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.421,0.409,0.545,0.182,0.0,8.0,4.2,12.6,0.0,0.0,7.8,21.9,83.0,106.0,-8.1,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,4.0,11.0,0.364,1.0,6.0,0.167,1.0,2.0,0.5,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,10.0,8.0
Darrell Arthur,21.683333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.962,0.929,0.429,0.429,11.4,30.2,21.3,9.3,2.3,0.0,0.0,17.8,186.0,95.0,19.2,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,5.0,7.0,0.714,3.0,3.0,1.0,3.0,3.0,1.0,2.0,6.0,8.0,1.0,1.0,0.0,0.0,2.0,16.0,5.0
Will Barton,21.55,,,,,,,,,,,,,,,,,,,,Reserve,0.3,0.214,0.571,0.429,5.7,15.2,10.7,13.6,0.0,3.5,10.7,20.0,74.0,101.0,-7.8,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,1.0,7.0,0.143,1.0,4.0,0.25,2.0,3.0,0.667,1.0,3.0,4.0,2.0,0.0,1.0,1.0,2.0,5.0,4.0
Wilson Chandler,19.766666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.375,0.375,0.75,0.0,6.2,11.0,8.8,14.9,2.6,0.0,33.3,14.1,72.0,100.0,-3.1,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0
Jamal Murray,17.416666666666668,,,,,,,,,,,,,,,,,,,,Reserve,0.525,0.333,0.333,1.333,0.0,12.5,6.6,42.7,2.9,0.0,29.6,18.0,103.0,98.0,1.8,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,1.0,3.0,0.333,0.0,1.0,0.0,3.0,4.0,0.75,0.0,2.0,2.0,5.0,1.0,0.0,2.0,2.0,5.0,0.0
Jusuf Nurkić,7.716666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.258,0.333,0.0,0.667,15.9,14.1,15.0,0.0,6.6,9.9,34.0,35.3,43.0,81.0,-17.6,,,,,,,,,,,,,,,,,,,,201701240DEN,2017-01-24 21:00:00,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,8.0
Andrew Wiggins,38.65,,,,,,,,,,,,,,,,,,,,Starter,0.607,0.545,0.182,0.364,6.1,11.0,8.7,12.3,2.5,0.0,7.3,31.2,123.0,113.0,5.2,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,11.0,22.0,0.5,2.0,4.0,0.5,7.0,8.0,0.875,2.0,4.0,6.0,3.0,2.0,0.0,2.0,1.0,31.0,0.0
Karl-Anthony Towns,38.583333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.634,0.583,0.0,0.417,0.0,27.6,14.5,7.1,2.5,1.9,17.4,19.5,108.0,106.0,-0.9,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,7.0,12.0,0.583,0.0,0.0,,4.0,5.0,0.8,0.0,10.0,10.0,2.0,2.0,1.0,3.0,5.0,18.0,2.0
Zach LaVine,33.916666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.557,0.611,0.444,0.222,0.0,3.1,1.6,15.3,2.9,0.0,16.8,15.3,101.0,115.0,-1.4,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,5.0,9.0,0.556,1.0,4.0,0.25,0.0,2.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,11.0,4.0
Gorgui Dieng,33.9,,,,,,,,,,,,,,,,,,,,Starter,0.727,0.727,0.0,0.0,13.8,15.7,14.8,8.7,1.4,6.3,15.4,16.8,132.0,109.0,5.4,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,8.0,11.0,0.727,0.0,0.0,,0.0,0.0,,4.0,5.0,9.0,2.0,1.0,3.0,2.0,4.0,16.0,12.0
Ricky Rubio,33.7,,,,,,,,,,,,,,,,,,,,Starter,0.658,0.563,0.125,0.75,6.9,6.3,6.6,37.2,1.4,0.0,8.6,15.1,150.0,117.0,5.4,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,4.0,8.0,0.5,1.0,1.0,1.0,5.0,6.0,0.833,2.0,2.0,4.0,10.0,1.0,0.0,1.0,3.0,14.0,-3.0
Shabazz Muhammad,26.583333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.775,0.778,0.333,0.333,0.0,12.0,6.3,5.4,0.0,0.0,0.0,17.0,157.0,118.0,6.1,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,6.0,9.0,0.667,2.0,3.0,0.667,2.0,3.0,0.667,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,16.0,-7.0
Kris Dunn,14.3,,,,,,,,,,,,,,,,,,,,Reserve,0.143,0.143,0.429,0.0,0.0,22.4,11.7,16.5,0.0,0.0,41.7,36.8,27.0,114.0,-34.5,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,1.0,7.0,0.143,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,5.0,2.0,2.0,4.0
Nemanja Bjelica,12.783333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.5,0.0,9.2,8.3,8.7,0.0,0.0,0.0,0.0,13.7,23.0,119.0,-20.4,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0
Cole Aldrich,7.583333333333333,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,15.4,42.2,29.4,0.0,0.0,0.0,0.0,11.6,203.0,107.0,5.1,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,2.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,-1.0
Devin Booker,43.28333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.525,0.478,0.304,0.174,0.0,5.4,2.6,15.8,0.0,0.0,13.9,27.7,101.0,120.0,-4.1,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,9.0,23.0,0.391,4.0,7.0,0.571,4.0,4.0,1.0,0.0,2.0,2.0,4.0,0.0,0.0,4.0,3.0,26.0,-2.0
Tyson Chandler,35.083333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.982,1.0,0.0,0.556,21.3,33.4,27.0,0.0,0.0,4.1,0.0,13.3,204.0,111.0,12.1,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,9.0,9.0,1.0,0.0,0.0,,4.0,5.0,0.8,7.0,10.0,17.0,0.0,0.0,2.0,0.0,3.0,22.0,-9.0
T.J. Warren,30.1,,,,,,,,,,,,,,,,,,,,Starter,0.35,0.364,0.182,0.091,3.5,3.9,3.7,5.0,1.6,0.0,14.9,18.6,70.0,116.0,-11.6,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,4.0,11.0,0.364,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,4.0,8.0,6.0
Eric Bledsoe,29.433333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.427,0.306,0.278,0.389,0.0,4.0,1.9,38.2,1.7,0.0,19.2,37.0,88.0,116.0,-7.9,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,5.0,18.0,0.278,1.0,5.0,0.2,7.0,7.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,5.0,4.0,18.0,-8.0
Marquese Chriss,11.8,,,,,,,,,,,,,,,,,,,,Starter,0.5,0.5,0.4,0.0,0.0,19.8,9.5,0.0,0.0,6.1,0.0,17.7,107.0,111.0,-4.7,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,2.0,5.0,0.4,1.0,2.0,0.5,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,5.0,-13.0
P.J. Tucker,33.75,,,,,,,,,,,,,,,,,,,,Reserve,0.613,0.333,0.0,2.667,0.0,20.8,9.9,23.3,5.8,2.1,0.0,8.1,156.0,103.0,13.2,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,1.0,3.0,0.333,0.0,0.0,,6.0,8.0,0.75,0.0,6.0,6.0,6.0,4.0,1.0,0.0,0.0,8.0,5.0
Alex Len,23.883333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.87,0.8,0.0,0.6,22.3,24.5,23.4,0.0,0.0,0.0,32.2,16.3,128.0,116.0,-0.3,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,4.0,5.0,0.8,0.0,0.0,,3.0,3.0,1.0,5.0,5.0,10.0,0.0,0.0,0.0,3.0,1.0,11.0,6.0
Brandon Knight,22.366666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.571,0.429,0.143,0.571,0.0,10.5,5.0,6.8,2.2,0.0,0.0,16.3,131.0,114.0,-0.6,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,3.0,7.0,0.429,0.0,1.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,10.0,11.0
Tyler Ulis,5.916666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.333,0.0,0.0,19.8,9.4,0.0,0.0,0.0,25.0,28.2,73.0,116.0,-12.6,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,-5.0
Leandro Barbosa,4.383333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.5,0.0,0.0,26.7,12.7,28.8,0.0,0.0,0.0,19.0,31.0,115.0,-19.3,,,,,,,,,,,,,,,,,,,,201701240PHO,2017-01-24 21:00:00,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
James Harden,37.016666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.569,0.389,0.611,1.056,0.0,21.6,10.0,55.1,1.3,2.2,21.0,39.1,106.0,118.0,3.4,,,,,,,,,,,,,,,,,,,,201701250BOS,2017-01-25 19:30:00,6.0,18.0,0.333,2.0,11.0,0.182,16.0,19.0,0.842,0.0,6.0,6.0,12.0,1.0,1.0,7.0,3.0,30.0,-14.0
