Player,MP,FG_x,FGA_x,FG_Percentage_x,3P_x,3PA_x,3P_Percentage_x,FT_x,FTA_x,FT_Percentage_x,ORB_x,DRB_x,TRB_x,AST_x,STL_x,BLK_x,TOV_x,PF_x,PTS_x,PlusMinus_x,Starter,TS_Percentage,eFG_Percentage,3PAr,FTr,ORB_Percentage,DRB_Percentage,TRB_Percentage,AST_Percentage,STL_Percentage,BLK_Percentage,TOV_Percentage,USG_Percentage,ORtg,DRtg,BPM,FG_y,FGA_y,FG_Percentage_y,3P_y,3PA_y,3P_Percentage_y,FT_y,FTA_y,FT_Percentage_y,ORB_y,DRB_y,TRB_y,AST_y,STL_y,BLK_y,TOV_y,PF_y,PTS_y,PlusMinus_y,GameID,DateTime,FG,FGA,FG_Percentage,3P,3PA,3P_Percentage,FT,FTA,FT_Percentage,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PlusMinus
Raul Neto,17.616666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.431,0.4,0.3,0.1,5.7,5.9,5.8,22.9,0.0,0.0,16.1,31.4,82.0,111.0,-1.9,,,,,,,,,,,,,,,,,,,,201805060UTA,2018-05-06 20:00:00,3.0,10.0,0.3,2.0,3.0,0.667,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,9.0,3.0
Derrick Favors,15.716666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.868,1.0,0.0,1.0,6.4,0.0,3.2,11.8,3.1,0.0,25.8,11.0,132.0,105.0,5.0,,,,,,,,,,,,,,,,,,,,201805060UTA,2018-05-06 20:00:00,2.0,2.0,1.0,0.0,0.0,,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,5.0,14.0
Jonas Jerebko,14.016666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,1.0,0.0,0.0,7.4,3.6,21.4,0.0,0.0,0.0,3.2,74.0,111.0,-1.6,,,,,,,,,,,,,,,,,,,,201805060UTA,2018-05-06 20:00:00,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,-4.0
Dante Exum,10.166666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.654,0.667,0.167,0.333,0.0,0.0,0.0,36.0,0.0,0.0,0.0,30.1,129.0,113.0,8.2,,,,,,,,,,,,,,,,,,,,201805060UTA,2018-05-06 20:00:00,4.0,6.0,0.667,0.0,1.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9.0,-9.0
Alec Burks,9.133333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,10.9,34.3,22.4,16.4,0.0,0.0,33.3,14.6,34.0,103.0,-8.7,,,,,,,,,,,,,,,,,,,,201805060UTA,2018-05-06 20:00:00,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.0
Terry Rozier,39.1,,,,,,,,,,,,,,,,,,,,Starter,0.431,0.409,0.545,0.364,0.0,18.9,10.3,9.4,0.0,0.0,7.3,16.7,86.0,111.0,-5.3,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,4.0,11.0,0.364,1.0,6.0,0.167,2.0,4.0,0.5,0.0,8.0,8.0,2.0,0.0,0.0,1.0,2.0,11.0,-14.0
Jayson Tatum,35.56666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.563,0.5,0.375,0.25,3.1,7.8,5.7,25.0,0.0,2.0,14.5,27.6,105.0,115.0,2.0,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,7.0,16.0,0.438,2.0,6.0,0.333,4.0,4.0,1.0,1.0,3.0,4.0,4.0,0.0,1.0,3.0,3.0,20.0,-1.0
Al Horford,34.583333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.727,0.667,0.167,0.333,6.5,21.4,14.6,16.4,1.5,6.1,36.8,14.9,104.0,103.0,4.0,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,4.0,6.0,0.667,0.0,1.0,0.0,2.0,2.0,1.0,2.0,8.0,10.0,3.0,1.0,3.0,4.0,1.0,10.0,-11.0
Marcus Smart,30.516666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.509,0.458,0.167,0.333,3.7,12.1,8.3,20.4,3.4,4.6,17.9,26.0,93.0,104.0,2.2,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,5.0,12.0,0.417,1.0,2.0,0.5,3.0,4.0,0.75,1.0,4.0,5.0,3.0,2.0,2.0,3.0,5.0,14.0,-12.0
Aron Baynes,19.3,,,,,,,,,,,,,,,,,,,,Starter,0.514,0.429,0.857,0.571,0.0,23.9,13.1,0.0,0.0,3.7,0.0,21.5,105.0,107.0,1.3,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,2.0,7.0,0.286,2.0,6.0,0.333,3.0,4.0,0.75,0.0,5.0,5.0,0.0,0.0,1.0,0.0,2.0,9.0,-9.0
Marcus Morris,34.11666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.521,0.5,0.4,0.2,3.3,10.8,7.4,6.2,0.0,4.1,5.8,24.0,101.0,112.0,0.4,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,6.0,15.0,0.4,3.0,6.0,0.5,2.0,3.0,0.667,1.0,4.0,5.0,1.0,0.0,2.0,1.0,5.0,17.0,-7.0
Jaylen Brown,23.0,,,,,,,,,,,,,,,,,,,,Reserve,0.581,0.5,0.833,0.333,0.0,12.0,6.6,15.6,0.0,0.0,12.7,16.2,110.0,114.0,-2.6,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,2.0,6.0,0.333,2.0,5.0,0.4,2.0,2.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,5.0,8.0,-5.0
Semi Ojeleye,12.416666666666666,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,4.1,0.0,,0.0,0.0,111.0,-5.4,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0
Greg Monroe,7.25,,,,,,,,,,,,,,,,,,,,Reserve,0.615,0.5,0.0,0.5,15.4,12.7,13.9,0.0,0.0,9.7,45.0,29.0,75.0,108.0,-8.9,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,1.0,2.0,0.5,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,3.0,-2.0
Shane Larkin,1.75,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,120.0,-7.0,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
Abdel Nader,1.2,,,,,,,,,,,,,,,,,,,,Reserve,0.0,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,34.7,53.0,120.0,-1.2,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Guerschon Yabusele,1.2,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,120.0,-6.0,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Dario Šarić,38.95,,,,,,,,,,,,,,,,,,,,Starter,0.636,0.559,0.176,0.353,9.5,11.5,10.4,18.3,1.3,2.9,0.0,21.3,147.0,98.0,12.5,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,9.0,17.0,0.529,1.0,3.0,0.333,6.0,6.0,1.0,4.0,4.0,8.0,4.0,1.0,1.0,0.0,4.0,25.0,-1.0
T.J. McConnell,38.95,,,,,,,,,,,,,,,,,,,,Starter,0.764,0.792,0.083,0.083,7.1,14.3,10.4,22.9,0.0,0.0,0.0,13.5,163.0,103.0,9.1,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,9.0,12.0,0.75,1.0,1.0,1.0,0.0,1.0,0.0,3.0,5.0,8.0,5.0,0.0,0.0,0.0,3.0,19.0,18.0
Joel Embiid,35.28333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.472,0.467,0.333,0.133,7.8,28.5,17.2,9.1,0.0,0.0,11.2,21.4,98.0,100.0,-0.4,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,6.0,15.0,0.4,2.0,5.0,0.4,1.0,2.0,0.5,3.0,9.0,12.0,2.0,0.0,0.0,2.0,2.0,15.0,22.0
J.J. Redick,32.63333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.295,0.318,0.636,0.182,0.0,3.4,1.5,13.1,1.6,0.0,0.0,15.4,77.0,101.0,-5.8,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,3.0,11.0,0.273,1.0,7.0,0.143,0.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,7.0,17.0
Ben Simmons,32.583333333333336,,,,,,,,,,,,,,,,,,,,Starter,0.513,0.4,0.0,0.533,2.8,41.1,20.2,25.3,3.1,0.0,17.8,29.2,99.0,90.0,4.6,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,6.0,15.0,0.4,0.0,0.0,,7.0,8.0,0.875,1.0,12.0,13.0,5.0,2.0,0.0,4.0,3.0,19.0,5.0
Marco Belinelli,24.516666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.383,0.25,0.3,0.4,0.0,4.6,2.1,5.7,2.1,0.0,0.0,20.3,95.0,100.0,-3.9,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,2.0,10.0,0.2,1.0,3.0,0.333,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,9.0,-3.0
Robert Covington,19.0,,,,,,,,,,,,,,,,,,,,Reserve,0.214,0.214,0.714,0.0,9.7,17.6,13.3,21.4,2.7,5.9,12.5,17.8,72.0,91.0,-2.2,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,1.0,7.0,0.143,1.0,5.0,0.2,0.0,0.0,,2.0,3.0,5.0,3.0,1.0,1.0,1.0,4.0,3.0,-3.0
Ersan İlyasova,17.316666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.361,0.286,0.286,0.429,16.0,12.9,14.6,8.5,0.0,6.4,10.7,22.8,90.0,98.0,-5.5,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,2.0,7.0,0.286,0.0,2.0,0.0,2.0,3.0,0.667,3.0,2.0,5.0,1.0,0.0,1.0,1.0,3.0,6.0,1.0
Justin Anderson,0.7666666666666667,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,106.0,-6.1,,,,,,,,,,,,,,,,,,,,201805070PHI,2018-05-07 18:00:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
DeMar DeRozan,33.05,,,,,,,,,,,,,,,,,,,,Starter,0.509,0.455,0.0,0.364,3.6,20.0,10.5,5.1,0.0,0.0,13.6,21.0,95.0,140.0,-8.4,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,5.0,11.0,0.455,0.0,0.0,,3.0,4.0,0.75,1.0,4.0,5.0,1.0,0.0,0.0,2.0,4.0,13.0,-29.0
Kyle Lowry,29.5,,,,,,,,,,,,,,,,,,,,Starter,0.357,0.357,0.571,0.0,0.0,22.4,9.4,49.7,0.0,0.0,0.0,11.2,118.0,140.0,1.0,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,2.0,7.0,0.286,1.0,4.0,0.25,0.0,0.0,,0.0,4.0,4.0,10.0,0.0,0.0,0.0,2.0,5.0,-23.0
C.J. Miles,23.033333333333335,,,,,,,,,,,,,,,,,,,,Starter,0.509,0.455,0.182,0.364,10.4,7.2,9.1,8.1,4.5,0.0,13.6,30.1,98.0,132.0,-2.0,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,5.0,11.0,0.455,0.0,2.0,0.0,3.0,4.0,0.75,2.0,1.0,3.0,1.0,2.0,0.0,2.0,4.0,13.0,-15.0
OG Anunoby,20.316666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.333,0.333,0.333,0.0,5.9,8.1,6.8,7.0,0.0,0.0,40.0,11.6,58.0,142.0,-12.4,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,-23.0
Serge Ibaka,18.433333333333334,,,,,,,,,,,,,,,,,,,,Starter,0.75,0.75,0.375,0.0,6.5,0.0,3.8,0.0,0.0,4.5,27.3,28.0,98.0,138.0,-0.3,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,,1.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,12.0,-12.0
Pascal Siakam,27.583333333333332,,,,,,,,,,,,,,,,,,,,Reserve,0.846,0.75,0.0,0.75,0.0,12.0,5.0,11.3,0.0,0.0,0.0,9.1,180.0,141.0,2.1,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,3.0,4.0,0.75,0.0,0.0,,3.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,9.0,-14.0
Fred VanVleet,20.5,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.6,0.0,0.0,16.1,6.8,7.5,0.0,0.0,16.7,13.8,88.0,141.0,-7.4,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,-14.0
Delon Wright,17.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.635,0.571,0.143,0.286,0.0,18.4,7.7,10.5,2.9,0.0,0.0,20.6,134.0,134.0,5.3,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,4.0,7.0,0.571,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,-10.0
Jonas Valančiūnas,15.716666666666667,,,,,,,,,,,,,,,,,,,,Reserve,0.541,0.5,0.0,0.429,22.9,21.1,22.1,41.8,0.0,15.8,5.7,52.8,113.0,126.0,15.2,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,7.0,14.0,0.5,0.0,0.0,,4.0,6.0,0.667,3.0,2.0,5.0,2.0,0.0,3.0,1.0,2.0,18.0,-6.0
Norman Powell,12.4,,,,,,,,,,,,,,,,,,,,Reserve,0.425,0.4,0.2,0.4,0.0,13.3,5.6,0.0,0.0,0.0,0.0,22.3,90.0,141.0,-8.9,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,2.0,5.0,0.4,0.0,1.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-7.0
Jakob Poeltl,12.0,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,10.0,13.8,11.6,0.0,0.0,6.9,25.0,15.7,19.0,135.0,-18.1,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,-7.0
Lorenzo Brown,7.633333333333333,,,,,,,,,,,,,,,,,,,,Reserve,0.266,0.0,0.0,2.0,0.0,65.1,27.3,0.0,0.0,0.0,0.0,11.6,62.0,136.0,-8.5,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,0.0,1.0,0.0,0.0,0.0,,1.0,2.0,0.5,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0
Lucas Nogueira,1.85,,,,,,,,,,,,,,,,,,,,Reserve,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.4,0.0,142.0,-44.3,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-10.0
LeBron James,38.4,,,,,,,,,,,,,,,,,,,,Starter,0.644,0.632,0.158,0.421,0.0,25.0,14.5,39.3,2.7,2.0,8.2,29.8,137.0,97.0,12.6,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,12.0,19.0,0.632,0.0,3.0,0.0,5.0,8.0,0.625,0.0,8.0,8.0,11.0,2.0,1.0,2.0,2.0,29.0,28.0
Kevin Love,30.416666666666668,,,,,,,,,,,,,,,,,,,,Starter,0.735,0.692,0.308,0.462,0.0,23.7,13.7,0.0,3.4,4.9,11.3,27.1,127.0,93.0,6.1,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,8.0,13.0,0.615,2.0,4.0,0.5,5.0,6.0,0.833,0.0,6.0,6.0,0.0,2.0,2.0,2.0,3.0,23.0,31.0
George Hill,29.016666666666666,,,,,,,,,,,,,,,,,,,,Starter,0.676,0.625,0.125,0.25,0.0,12.4,7.2,19.8,0.0,0.0,10.1,15.9,139.0,107.0,0.9,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,5.0,8.0,0.625,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,1.0,3.0,12.0,24.0
J.R. Smith,28.5,,,,,,,,,,,,,,,,,,,,Starter,1.25,1.25,0.5,0.0,0.0,8.4,4.9,12.7,3.6,0.0,0.0,9.8,244.0,101.0,18.6,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,6.0,6.0,1.0,3.0,3.0,1.0,0.0,0.0,,0.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,15.0,22.0
Kyle Korver,27.483333333333334,,,,,,,,,,,,,,,,,,,,Starter,1.0,1.0,0.625,0.0,0.0,8.7,5.1,8.8,1.9,0.0,11.1,15.3,166.0,104.0,9.9,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,6.0,8.0,0.75,4.0,5.0,0.8,0.0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,1.0,4.0,16.0,26.0
Cedi Osman,20.516666666666666,,,,,,,,,,,,,,,,,,,,Reserve,0.5,0.5,0.6,0.0,8.1,5.8,6.8,10.3,0.0,0.0,0.0,11.4,129.0,109.0,-1.7,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,2.0,5.0,0.4,1.0,3.0,0.333,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,9.0
Jordan Clarkson,18.983333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.296,0.25,0.125,0.125,8.7,12.6,11.0,11.3,5.5,0.0,32.2,30.6,59.0,95.0,-16.3,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,2.0,8.0,0.25,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,4.0,2.0,5.0,11.0
Jeff Green,16.1,,,,,,,,,,,,,,,,,,,,Reserve,0.571,0.571,0.857,0.0,0.0,29.8,17.3,7.3,0.0,0.0,0.0,20.3,120.0,103.0,0.6,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,3.0,7.0,0.429,2.0,6.0,0.333,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,6.0
Tristan Thompson,13.8,,,,,,,,,,,,,,,,,,,,Reserve,0.727,0.667,0.0,0.333,24.0,0.0,10.1,16.2,0.0,0.0,0.0,11.6,177.0,110.0,6.9,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,2.0,3.0,0.667,0.0,0.0,,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,5.0,-2.0
José Calderón,7.633333333333333,,,,,,,,,,,,,,,,,,,,Reserve,1.136,,,,0.0,15.7,9.1,12.6,0.0,0.0,0.0,5.4,242.0,106.0,2.8,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,0.0,0.0,,0.0,0.0,,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0
Larry Nance,5.666666666666667,,,,,,,,,,,,,,,,,,,,Reserve,1.0,1.0,0.0,0.0,58.4,21.2,36.8,0.0,0.0,26.5,0.0,33.0,207.0,83.0,35.6,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,4.0,4.0,1.0,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,8.0,10.0
Ante Žižić,3.4833333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.0,0.0,0.0,34.4,20.0,0.0,0.0,0.0,0.0,40.2,0.0,102.0,-46.3,,,,,,,,,,,,,,,,,,,,201805070CLE,2018-05-07 20:30:00,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Royce O'Neale,37.36666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.723,0.65,0.2,0.4,0.0,10.7,4.8,4.2,1.4,0.0,7.8,16.0,136.0,126.0,0.2,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,6.0,10.0,0.6,1.0,2.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,17.0,-7.0
Donovan Mitchell,34.31666666666667,,,,,,,,,,,,,,,,,,,,Starter,0.625,0.588,0.412,0.294,3.1,11.7,6.9,49.5,1.5,0.0,13.5,30.4,124.0,125.0,8.6,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,9.0,17.0,0.529,2.0,7.0,0.286,4.0,5.0,0.8,1.0,3.0,4.0,9.0,1.0,0.0,3.0,3.0,24.0,-3.0
Rudy Gobert,33.916666666666664,,,,,,,,,,,,,,,,,,,,Starter,0.558,0.556,0.0,0.444,12.6,19.7,15.7,0.0,1.6,16.1,0.0,14.9,128.0,112.0,3.6,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,5.0,9.0,0.556,0.0,0.0,,2.0,4.0,0.5,4.0,5.0,9.0,0.0,1.0,5.0,0.0,2.0,12.0,2.0
Jae Crowder,33.18333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.253,0.227,0.455,0.182,6.4,24.1,14.3,0.0,1.6,0.0,20.2,21.1,52.0,123.0,-13.6,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,2.0,11.0,0.182,1.0,5.0,0.2,1.0,2.0,0.5,2.0,6.0,8.0,0.0,1.0,0.0,3.0,0.0,6.0,-5.0
Joe Ingles,31.883333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.6,0.6,0.6,0.0,3.3,16.7,9.3,29.6,0.0,0.0,16.7,17.7,117.0,128.0,-0.3,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,5.0,10.0,0.5,2.0,6.0,0.333,0.0,0.0,,1.0,4.0,5.0,6.0,0.0,0.0,2.0,4.0,12.0,-3.0
Alec Burks,31.933333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.64,0.567,0.333,0.333,3.3,8.4,5.6,27.4,1.7,0.0,10.4,28.2,127.0,126.0,9.0,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,7.0,15.0,0.467,3.0,5.0,0.6,5.0,5.0,1.0,1.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,22.0,-4.0
Raul Neto,17.0,,,,,,,,,,,,,,,,,,,,Reserve,0.0,0.0,0.4,0.0,6.3,0.0,3.5,22.3,0.0,0.0,16.7,16.6,43.0,131.0,-18.3,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,-16.0
Derrick Favors,14.083333333333334,,,,,,,,,,,,,,,,,,,,Reserve,0.872,1.0,0.0,0.333,7.6,47.3,25.2,0.0,0.0,0.0,0.0,11.5,169.0,123.0,4.4,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,3.0,3.0,1.0,0.0,0.0,,0.0,1.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,-12.0
Jonas Jerebko,6.316666666666666,,,,,,,,,,,,,,,,,,,,Reserve,1.5,1.5,1.0,0.0,0.0,42.2,18.8,0.0,0.0,0.0,0.0,7.4,300.0,124.0,14.0,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0
Chris Paul,37.68333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.803,0.773,0.455,0.364,0.0,19.8,11.0,54.3,1.4,0.0,0.0,32.7,172.0,115.0,26.4,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,13.0,22.0,0.591,8.0,10.0,0.8,7.0,8.0,0.875,0.0,7.0,7.0,10.0,1.0,0.0,0.0,1.0,41.0,20.0
P.J. Tucker,35.733333333333334,,,,,,,,,,,,,,,,,,,,Starter,1.056,1.056,0.778,0.0,3.7,14.9,10.0,8.8,0.0,7.6,10.0,13.5,181.0,114.0,13.1,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,7.0,9.0,0.778,5.0,7.0,0.714,0.0,0.0,,1.0,5.0,6.0,2.0,0.0,3.0,1.0,4.0,19.0,12.0
James Harden,34.63333333333333,,,,,,,,,,,,,,,,,,,,Starter,0.379,0.341,0.318,0.182,3.8,9.2,6.8,18.3,3.1,0.0,11.2,37.3,82.0,114.0,-11.7,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,7.0,22.0,0.318,1.0,7.0,0.143,3.0,4.0,0.75,1.0,3.0,4.0,4.0,2.0,0.0,3.0,3.0,18.0,7.0
Clint Capela,31.216666666666665,,,,,,,,,,,,,,,,,,,,Starter,0.665,0.5,0.0,2.0,4.3,13.7,9.5,0.0,5.1,14.5,0.0,5.8,152.0,98.0,3.7,,,,,,,,,,,,,,,,,,,,201805080HOU,2018-05-08 20:00:00,1.0,2.0,0.5,0.0,0.0,,3.0,4.0,0.75,1.0,4.0,5.0,0.0,3.0,5.0,0.0,4.0,5.0,4.0
